,CAGR01 Calcite.,F1CC06B Magnesite.,HS433 Halite.,LAZE03 Prehnite.,bkr1jb329c Siliceous-sinter.,GDS26 Epidote.,GDS1 Analcime.,NBPP22 Clinopyroxene.,LAPP47B Orthopyroxene.,LAPO05 Fayalite.,LASC02 Forsterite.,GDS27 Hematite.,NCLS04 Plagioclase.,LACL14 Chlorite.,LAKA04 Kaolinite.,LAIL02 Illite.,GDS106 Margarite.,c1cy29 Vermiculite.,LALZ01 Serpentine.,LAMO02 Montmorillonite.,NCJB26 Nontronite.,LASA58 Saponite.,GDS23 Talc.,F1CC08B Alunite.,GDS145 Bassanite.,LASF41A Gypsum.,LASF21A Jarosite.,F1CC15 Kieserite.,799F366 Mg-sulphate.
2586.54707556,0.8061414122150963,0.6188630801974415,,0.532685756484749,0.14540990005915327,,,0.3393879677078351,0.542261602867591,0.3725385256340016,0.7945883630356351,,0.33787698026026164,0.3863400304042056,0.41027104975213996,0.5547065301379405,,,0.3802827915591372,0.37593586524591865,0.40542164203353787,0.3184394931534309,,0.28523243772682155,,0.34628731452844713,0.46122489007300504,0.11544669195638269,0.3601034017266087
2596.13961955,0.8118790245276007,0.5650210059825378,,0.5098863065474937,0.1542793588222219,,,0.3824373369493144,0.5784038413779118,0.44216690715615453,0.8553173892953104,,0.3591814848438236,0.39633281827625677,0.3740981608288731,0.581119278357542,,,0.39472131372230485,0.337725983748273,0.37778195132572506,0.35798766944917215,,0.2566985028024439,,0.3396978062464781,0.46153220500002146,0.12399854374178151,0.4166310330221334
2605.7358606,0.8872149182699424,0.5428163379673113,,0.5132715481644525,0.14024761651995055,,,0.4110636786903428,0.5519322340708451,0.38672744306071244,0.7466837757448392,,0.32051551007314394,0.415494325365857,0.39167960327381396,0.580631800619568,,,0.32870528058373155,0.40278136755788685,0.37792962535723384,0.37836233017239923,,0.29619576814068627,,0.34673807249237504,0.44354865913596675,0.11875201619429535,0.4102309033497531
2615.33577571,0.7217835765344621,0.56595748286354,,0.48393128403343644,0.14422822742001368,,,0.4215172067598004,0.6155511698479259,0.42834136268182815,0.8163972860234463,,0.3288974505234306,0.40392116907425013,0.40484403649293954,0.5548805017344454,,,0.3372133355001603,0.36908447841404374,0.35945544893412806,0.34013495361005636,,0.2886406582558515,,0.33929664996570247,0.4745477115395599,0.11457569222492536,0.36404838534640216
2624.93934211,0.8966216673184811,0.520640245467756,,0.5296460143675004,0.1380338990292115,,,0.4095178519362732,0.6097733033044785,0.39654958361383114,0.8035941047837328,,0.36725653518370716,0.4106718079269392,0.3492614497465144,0.5065074962429658,,,0.3179644058213363,0.32848631872260714,0.34015397369882827,0.3265740533196109,,0.29796663324610484,,0.34899930672750373,0.4791584201457251,0.11222457267885379,0.3431678272842279
2634.5465372,0.8128004058462724,0.5063092987531154,,0.5303448863979419,0.13563745148613907,,,0.4025122170687007,0.575275613134168,0.4040058253014268,0.777491621794029,,0.3751547717019879,0.4043376645283061,0.3423778594767611,0.5373845657792937,,,0.34094271544018667,0.3103367197331487,0.35147300817706406,0.3395987207880456,,0.304012325891636,,0.31206211915705756,0.4206643466155415,0.08775051949645388,0.3742499591659342
2644.1573386,0.8491027693800617,0.5185646533114687,,0.4824127369760071,0.1136371464098969,,,0.44962170500311816,0.5709796691231823,0.41730928533384687,0.7335772211171556,,0.3516869407351241,0.36555100639632826,0.35788738169905576,0.4796656897727026,,,0.31889569473271306,0.3504799394259005,0.3733489913595976,0.2986233861771551,,0.32627020075888247,,0.3291541670417858,0.4038327633873588,0.10770354027947494,0.34087562391941933
2653.77172414,0.8443383701015335,0.4227235497231397,,0.5284312892398656,0.11609037019493028,,,0.4392672052541064,0.559855068417755,0.4002235350936005,0.7902940429386911,,0.3756267056473569,0.4281173302906014,0.29102389931026074,0.4880581337937979,,,0.27662915698006607,0.32824714303853825,0.32941491843234233,0.31314544549341666,,0.289720986331243,,0.3729485144676414,0.4388590466724144,0.11215530048211277,0.3413562595805612
2663.3896718,0.908519168288825,0.4384843481320966,,0.5255331258292875,0.09520329861899768,,,0.437960138894768,0.5782868564429865,0.3491271762739865,0.9211732452834167,,0.37113878077779583,0.4283526081249351,0.2714695839318945,0.5506952596657916,,,0.2949175802792675,0.3083045864988385,0.30194565480820273,0.2853754504810721,,0.2761797848963487,,0.24843787316720117,0.3861093373662221,0.1025994926913976,0.3125907061302589
2673.0111598,0.7788722174519488,0.43649470514503097,,0.48118729603201565,0.10745123737607715,,,0.38436779578980923,0.6108661062918542,0.42897850907089996,1.0,,0.39305468392888276,0.27737642835757675,0.18066704447090787,0.5522857124482347,,,0.3305193264150833,0.39173801493094573,0.3577387879042904,0.2442181497640376,,0.17117422550655076,,0.27986526750403906,0.5786864970834594,0.10030001289093922,0.3512430461024365
2682.63616654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692.26467058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701.8966507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711.53208585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721.17095516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730.81323795,0.6549880624040975,0.2873188630477686,,0.5157393470043385,0.042924784370732404,,,0.38869374524300043,0.3841001765006214,0.4985314210902779,0.7297514491942854,,0.2542242013395356,0.18159213827168438,0.056350290668264705,0.24572275223023174,,,0.051474579057186304,0.10295360628319641,0.12010095475884777,0.10725264251894677,,0.16412259664083156,,0.18488565394622042,0.459586384734038,0.05290583433514858,0.11554105338308629
2740.45891371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750.10796212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759.76036301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769.4160964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779.07514249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788.73748162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798.40309433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808.07196129,0.7768102910181212,0.1452977852186385,,0.2955432992637065,0.02306158846619122,,,0.3049313210178843,0.47811948261823517,0.28934980487034395,0.9281622319268097,,0.18573097129557262,0.0882118998706016,0.19496225305771706,0.15494550387570766,,,0.09138944457935126,0.16198307550180022,0.09612654726128354,0.11444738872594618,,0.04261810873391867,,0.05499311679727126,0.17138979294459564,0.02297290363272637,0.03524876538883728
2817.74406337,0.6918301566270071,0.14344794860312807,,0.2550738381038616,0.02704243205266913,,,0.4044286553750365,0.4991893859165147,0.30916991999035787,0.6265977801038427,,0.45346559903949607,0.08608285193916448,0.1720181458613786,0.3044276423763802,,,0.09645474152253664,0.17670463397294447,0.09398245645604812,0.08993015872703695,,0.045839718755092754,,0.06232419746852881,0.23031034838915634,0.018586007480192582,0.036058552219732046
2827.41938157,0.7364554022995058,0.10745116009719305,,0.1830931637137439,0.030174614743795555,,,0.3666996025145627,0.427161649049062,0.3416576172681572,0.8683688297607819,,0.34522926375858576,0.07339626252839686,0.17269060353920002,0.21115359624543184,,,0.08234875696757123,0.16873574438127603,0.09804349449158878,0.11889460205026514,,0.03776288643703246,,0.052774033416211306,0.1983683458851222,0.019171401661609227,0.03559717138172075
2837.09789707,0.7260879187096536,0.13232872672093599,,0.1856027186276651,0.025128428773388067,,,0.4980793400436002,0.474443935722077,0.2902312089886096,0.697956484011813,,0.34335730378627477,0.10028805900943785,0.19297642723752015,0.26708005508897226,,,0.08422885861665859,0.13450371614719947,0.11563188574205953,0.10711422106411252,,0.041730297785129766,,0.060154595601771825,0.1521729058221714,0.019053551619715645,0.023287089387132323
2846.7795912,0.5718979147829241,0.12620963974209667,,0.1621932130990518,0.030571456026145007,,,0.45473591633299554,0.48669204328313187,0.3178251568513765,0.904272168769549,,0.33947443267945343,0.08751350934509879,0.22214070985858747,0.2991794517890407,,,0.09177018348349356,0.19661450459628607,0.12072330722042965,0.12398140167528596,,0.04885482899025816,,0.04908488151605479,0.1799958972651723,0.016410025769695236,0.03784941255927161
2856.46444545,0.6922089756034919,0.10181449898156457,,0.1311809058515624,0.02943115060187456,,,0.4128800118946746,0.4376599661852494,0.3267746510353998,0.7279759143785556,,0.3405424198103683,0.09397586729205847,0.2246355850840162,0.32063569713411766,,,0.08861611862087018,0.16271090164369723,0.10503163716407887,0.10104487777553998,,0.06052845377982798,,0.05181808431539651,0.1496562621797315,0.01594767074063169,0.03240347753033619
2866.15244146,0.7289124105311227,0.09911059750853174,,0.10775231243187466,0.029520581639281406,,,0.42172446304711525,0.5389141443709746,0.27764458837239486,0.7369644313108981,,0.3322397162236613,0.09641659598785483,0.21955696726998927,0.32528945372256435,,,0.08955961221518637,0.2052618245617618,0.12367269785876135,0.11133711474596608,,0.06731976275774793,,0.04520474265110037,0.13641046428808737,0.015698923941301242,0.029406103596112076
2875.84356103,0.7142436664942451,0.08849244912813242,,0.11111451442811116,0.027892748395480955,,,0.4913787857329675,0.38515820708102605,0.26766439777792245,0.784949881038235,,0.3363706811604996,0.08165507035164862,0.23096235942839216,0.3033418862417382,,,0.0844799146256233,0.21293139142304418,0.11353733382076259,0.11380424706194106,,0.07384038222705276,,0.05078596878962692,0.09839184752495166,0.013692163950456113,0.029880550202299447
2885.5377861,0.663135598853777,0.09320246360178985,,0.124487268917024,0.02366451057804738,,,0.4530606425052808,0.4198222640798977,0.3043317940757498,0.6703923497291624,,0.38516572372673247,0.07940430121645937,0.2570697570191683,0.3388056206452394,,,0.10558733353739129,0.21555491608782015,0.1253211529191379,0.1072446662458173,,0.05896456931740229,,0.05356370164316172,0.09244494190930182,0.013674119379209669,0.031821087030418395
2895.23509877,0.6395230700855177,0.07708465351661176,,0.12784457047657008,0.026504630921866397,,,0.42112677378064883,0.4096217219719613,0.31766235364349804,0.7524532934649169,,0.31635140542846363,0.08989427449703241,0.20469610718279696,0.30334655644218944,,,0.10120439561619379,0.1676471849348153,0.12134122554447979,0.1232186671571037,,0.059405778919923165,,0.05770168463744091,0.08564176293334647,0.01266689054334547,0.030518895548770828
2904.9354813,0.6226656033758297,0.07695747182932589,,0.17676803932298546,0.027401570839415152,,,0.40282933596220943,0.48242241526496693,0.2673272005517042,0.6890952540196138,,0.3209895313360693,0.09002936395198177,0.21578893734570054,0.3099704544958259,,,0.09186347775932219,0.19813531652040653,0.12861362082425049,0.13397620239770475,,0.04839157920363859,,0.0571844642143925,0.07721087804438856,0.012559078417815723,0.02666526837281086
2914.63891606,0.6656454736109068,0.06915451822844235,,0.19120230686669618,0.024939303735182952,,,0.36290009474380214,0.4563509593461657,0.3072369106754955,0.773621429236849,,0.30528012163007806,0.07407088906047782,0.2392067243271123,0.3331973863342202,,,0.09246626297230566,0.2225235681031359,0.13351240320328156,0.12004757457670666,,0.04760151605547173,,0.06042300291790444,0.062055136383137116,0.012065836588863165,0.035909905389381686
2924.3453856,0.7208810520270609,0.06951706979831089,,0.2095205012338819,0.024288348383223246,,,0.44977164948491444,0.42538062095023493,0.2890793584926309,0.7637486313616461,,0.3061072913947273,0.09369067905848556,0.262373789749198,0.3579609612812551,,,0.12107523227144582,0.21360470888414734,0.1254832569080239,0.10600107889368189,,0.045489361925911506,,0.058783408205825505,0.06306227588243407,0.011723714819017267,0.03196258979784933
2934.05487259,0.5770401921687252,0.057492001914683635,,0.21129380952683927,0.023563383430191827,,,0.4247226670633117,0.4734841350305489,0.29231547638380484,0.7489107079932658,,0.34968577759728436,0.08257949544144819,0.2588721846708866,0.3207850724882258,,,0.11869338176553071,0.19488472509901816,0.15430129754361097,0.10406123518546023,,0.04178328871781871,,0.05993803216925501,0.06097034911952762,0.012194012805164162,0.0353541231959559
2943.76735987,0.6339236770141826,0.06815224165017503,,0.22706452016643638,0.024108629670765217,,,0.49963493416085025,0.44007644577776994,0.3163023542356406,0.7995819712777329,,0.3392462205272142,0.09047640113787185,0.2894609300395082,0.30726639573121295,,,0.11611856962610395,0.21399639175271626,0.11509913972648969,0.11052104441507714,,0.04593056474879967,,0.05825963504541244,0.05613899862889608,0.012460069788525402,0.03221085121346273
2953.48283039,0.6092747606677599,0.05580527070539151,,0.22603558670187301,0.02663422993127694,,,0.45939267414681595,0.5324247488754968,0.29754664203624864,0.7426574457304765,,0.3290459662412385,0.09284258391283433,0.22080893831788298,0.3572582744586401,,,0.10389101347762619,0.223714871707983,0.13102989589120567,0.11233004355031248,,0.04841160079116877,,0.061604783106983516,0.05643974019048996,0.012090145652693588,0.038580746220023714
2963.20126726,0.6977700212157839,0.05823013179710848,,0.21066993694487565,0.026391272734781025,,,0.4307864421447921,0.4332644212779103,0.27608659376157607,0.6185490953094391,,0.31770568433597385,0.08633269100899241,0.23853130002874598,0.30105853614787037,,,0.11636869096995703,0.19913748574806578,0.13957258554406596,0.11083342151249088,,0.042641084793892156,,0.0641497335372625,0.053764413831274394,0.012440623678362284,0.03670971177057005
2972.92265372,0.6323159020299718,0.05594682722841457,,0.24294883560357616,0.029113517108000975,,,0.43999969612049133,0.48542991846886296,0.29335874234070325,0.6921987185795857,,0.32414809401232786,0.09062680368636361,0.2798841222794524,0.37744690643195683,,,0.11228508830013281,0.258863409564649,0.1292028607052349,0.10456772165484182,,0.04188346286358176,,0.06620135802886114,0.051181220652901996,0.011423326067470974,0.038987296503890524
2982.64697313,0.6346072486797298,0.05321200476402817,,0.21632410296022686,0.026431689896735885,,,0.4391366193460677,0.41605216235945053,0.2881382433921505,0.6791374522364612,,0.308224263997416,0.08555204956996934,0.35645740993946795,0.3096172663933221,,,0.12094823262835924,0.24722357268931044,0.12522351041151492,0.12200729974872343,,0.042076682898760785,,0.0677648452203562,0.05887018574165636,0.011080628596624714,0.03569200171798625
2992.37420903,0.6453468083508425,0.052817542392432984,,0.265323201204661,0.02623333163303104,,,0.41390602565637497,0.4680796417241595,0.2867121108171058,0.7662733896387042,,0.31917265406904927,0.09719593300990194,0.303226746627267,0.3511304994993229,,,0.12511513124629642,0.23874664197652434,0.13464079846955782,0.1150046017514971,,0.03754433564955937,,0.07404559080795092,0.06368154869584729,0.012651041511408992,0.04377562061489267
3002.10434504,0.6761268248310811,0.06118546954198008,,0.23795471716655914,0.027772944746397476,,,0.43543919704525963,0.4350738565551033,0.3184800540004314,0.7178669584317587,,0.3324328708546966,0.09967806766319184,0.2571958581266389,0.3591828357246773,,,0.12296073974950252,0.2257986272729914,0.1345987275567519,0.12425270218282625,,0.04362501684032842,,0.06839080215359758,0.0625281355493469,0.012994421481827265,0.04377977245132167
3011.83736494,0.6330837985851946,0.055649554593002894,,0.2404357541418136,0.024990431550460636,,,0.48473723722688183,0.4065922211166348,0.27797939342383193,0.6928303982967648,,0.3055273563207184,0.11883494016560404,0.30641290207526267,0.35634906718332854,,,0.11893151442914979,0.23611328115496152,0.11859253341775439,0.1466692346134513,,0.045354184326973225,,0.08133899938068166,0.06687014172083734,0.012509019491654484,0.04746579358031679
3021.57325265,0.4998044911917104,0.05994515689083405,,0.22230377867223217,0.02906680720092202,,,0.4287512586996981,0.38093839032363896,0.2745885343218313,0.6824089132979967,,0.32562486566168697,0.13815771439233498,0.3353300911754301,0.3429820562035902,,,0.14318845343472653,0.23243215205674822,0.1623255602917166,0.10840169210730276,,0.048616587809267225,,0.07617886777721626,0.08229512726150166,0.01379358887579161,0.04278541346544666
3031.3119922,0.674484323782596,0.05583689364232031,,0.25244390632277797,0.028890897977469403,,,0.3955630133451301,0.4417188980509258,0.29758133575430185,0.7077202011550923,,0.2890511937969128,0.13177564913264156,0.3493308155746961,0.3392830072938743,,,0.1408833056965043,0.22859832118578438,0.15724532997802362,0.1284315183650876,,0.04890888591795358,,0.07330460071079045,0.07679913823642308,0.013427686183191893,0.0447322399567984
3041.05356775,0.6664591326223488,0.05707890228358353,,0.31290026400469223,0.024956502436991358,,,0.39963997281178804,0.48598362791265454,0.30620840351696876,0.7497047059766275,,0.2932902155547263,0.14275145349697946,0.3422520442084152,0.29591318481566353,,,0.14677825373944867,0.2529584471701773,0.1221085700543725,0.13239803103937833,,0.044441462526573154,,0.08280248908770403,0.06794506399022845,0.01523902454229958,0.056407643954734375
3050.79796359,0.6304735433669424,0.06260010403252103,,0.2931024873668396,0.027734949264280318,,,0.4466753360502206,0.45350263101650645,0.28875478463124055,0.7757485748922492,,0.32856946906169543,0.15521904683958335,0.328961152108681,0.31960524796035983,,,0.15598900420734085,0.2745436328027558,0.121229711813501,0.13443105552182855,,0.045030297220313056,,0.08330105948639166,0.06631075768616268,0.012550288725891073,0.045415018577453135
3060.54516415,0.5835317979613616,0.06494989040414807,,0.27273919926373313,0.026813937940825632,,,0.44776633396865656,0.40205908648365574,0.2635312343597722,0.7273505118973714,,0.31312730391141524,0.16207902881224706,0.3577709553310845,0.3610195411451822,,,0.1584072128306029,0.2519341703724941,0.13057555881353017,0.13604630227975914,,0.05009777902408358,,0.08608182676805191,0.07546004934492283,0.01185760900470503,0.05038182197064027
3070.29515395,0.651297203346646,0.0597325008304909,,0.2851836608745446,0.027929900380977923,,,0.4416559828503059,0.5026808375210656,0.2940695994008228,0.6993768711765903,,0.339239256051268,0.15672299866154388,0.3755563906112056,0.3612691722211758,,,0.16764746396057353,0.2502130751006102,0.1450497035619624,0.14149134548767028,,0.04558534268113855,,0.09501179363427675,0.07681568675158122,0.012234700487949403,0.057251400996814854
3080.04791767,0.6480079999200874,0.05370538895256948,,0.3012887119284602,0.030085397765142574,,,0.4048327515442235,0.4674749653339194,0.34809841184705437,0.7266750837253582,,0.3071508392091102,0.14975242900373814,0.33289961110395416,0.3164007793527353,,,0.16145480007251534,0.2654971250775614,0.1510153651448828,0.12810731330126193,,0.044614312709157916,,0.08626249713597964,0.07914120902341493,0.012549483775267909,0.0548534002062804
3089.80344009,0.5991097742587342,0.07051110578026952,,0.28201895340603716,0.02610663933698036,,,0.4582348344190059,0.4807031211236481,0.30487368810816307,0.6530675119042788,,0.35302526145307395,0.17147109005310504,0.3488769942910613,0.3569519418302506,,,0.15803806634892226,0.2820297259546456,0.14741151470862404,0.1430780454182715,,0.05247471421779497,,0.0873473165054583,0.08905882984309064,0.01381965142014419,0.059447077359661635
3099.5617061,0.6053864258004094,0.05654569686150321,,0.3112077106245342,0.025617953120683927,,,0.4452404999182033,0.468631371820762,0.25178350976802344,0.6966533320885713,,0.3371012671381959,0.18663267720804286,0.35236210513814537,0.35680091347879866,,,0.14918067682267133,0.25756929574159904,0.16649841053163555,0.13957647754578895,,0.05233193601027565,,0.10335489533702003,0.08600257554495568,0.011114300114879749,0.0574298345505786
